scenario,window,train_start,train_end,test_start,test_end,train_trades,train_return,train_pf,test_trades,test_return,test_pf,test_dd,test_median,test_positive
S82_SL4_TP8,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,94,157.27108872639369,1.8308756365845793,19,70.39527264540504,4.068505672786047,-4.296419417130259,2.9177067743927365,True
S82_SL4_TP10,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,0,0.0,0.0,2,5.188400000000004,2.3333333333333335,-4.200000000000004,2.800000000000003,True
S82_SL4_TP10,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,2,5.188400000000004,2.3333333333333335,20,-23.14145912426715,0.3519841564120785,-28.73899066508907,-0.5679278492219828,False
S82_SL4_TP10,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,27,-9.318592120663071,0.7916598520487684,18,-19.492777060060984,0.42339114787541615,-22.697586321836027,-1.573796465505056,False
S82_SL4_TP10,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,50,-20.13977381146438,0.7690847136889589,18,-0.8148503560552411,1.0374801941693528,-19.464158964905685,-0.5908504050307792,False
S82_SL4_TP10,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,72,-15.89750310496405,0.8971911805697446,20,34.229232071226456,2.4191679193673408,-8.223600000000008,0.09327090585486991,True
S82_SL4_TP10,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,78,2.9145920655221147,1.0828326219808742,19,19.972081135163087,1.8286955104717375,-10.905740492461625,1.8168967158495921,True
S82_SL4_TP10,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,80,73.3541042244471,1.5806710919944504,23,48.20626863555615,3.577237506535454,-5.736894943698834,0.3496921723834758,True
S82_SL4_TP10,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,82,115.21729868484347,1.862617299297521,20,44.62900186838752,3.4827663205054464,-7.861148291566056,0.6014567319173494,True
S82_SL4_TP10,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,81,144.9956774285367,2.1623376217644914,21,-2.719500993788604,0.9905073641004205,-27.19522546147116,-0.9453416149068359,False
S82_SL4_TP10,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,84,45.554678697658126,1.3864110590723786,20,18.25717048761739,1.7288797157252151,-10.675415154115353,-0.1935063138444158,True
S82_SL4_TP10,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,78,101.01976086504041,1.8162244630654574,21,39.78825136538953,2.442765019796839,-7.342539731869913,-0.11245987744381553,True
S82_SL4_TP10,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,80,27.574908575464853,1.2723709848249738,24,13.572694864273238,1.3407110076994264,-23.93469640417947,-1.5774019277426499,True
S82_SL4_TP10,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,87,162.79626425275535,1.9345089217447817,15,35.80533007118834,2.8021392523212674,-12.166699069943155,1.0334632876772611,True
S82_SL4_TP12,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,0,0.0,0.0,1,11.800000000000011,inf,0.0,11.800000000000011,True
S82_SL4_TP12,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,1,11.800000000000011,inf,20,-21.733654348383723,0.4038117330502266,-23.668685783979583,-0.5679278492219828,False
S82_SL4_TP12,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,26,-15.907865261645915,0.5877164561878343,18,-18.02634312672876,0.47965104941772174,-22.697586321836027,-1.573796465505056,False
S82_SL4_TP12,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,48,-30.684283256720434,0.587910207202869,18,1.5350645525582296,1.124277869686417,-18.08893224342867,-0.36506191289654133,True
S82_SL4_TP12,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,71,-19.035934009551458,0.8674534616759735,20,28.25484537271292,2.0631537981674266,-12.0782088,0.09327090585486991,True
S82_SL4_TP12,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,77,3.213322938054719,1.090227748458968,19,22.157364944546742,1.9122065983305139,-10.905740492461613,1.8168967158495921,True
S82_SL4_TP12,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,82,39.70099609065336,1.337724057800728,22,69.96799623231058,5.613370496858386,-4.46898287560582,0.4434870299125595,True
S82_SL4_TP12,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,81,91.30548474060811,1.7178259542604177,20,47.34330342759074,3.2490710724012266,-10.364836392063548,0.6014567319173494,True
S82_SL4_TP12,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,77,305.05985604351406,3.418516207078518,20,7.1960224288205366,1.263458180153328,-27.19522546147113,-0.8746552768235603,True
S82_SL4_TP12,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,84,76.23195052532436,1.5423324649288337,18,33.88166805381179,2.8010285652874582,-10.675415154115353,0.015126763286688216,True
S82_SL4_TP12,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,78,73.57778971502562,1.5996735147698904,20,36.84413410552698,2.371521351832746,-7.342539731869923,-0.16322245672762953,True
S82_SL4_TP12,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,79,30.178394625068595,1.3004898198653094,23,11.180710359616874,1.3036550961634699,-23.934696404179444,-2.481368821292773,True
S82_SL4_TP12,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,84,324.576857680469,2.465331858746271,15,44.416078393318756,3.173698667884133,-12.166699069943155,1.0334632876772611,True
S82_SL4_TP15,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,0,0.0,0.0,1,14.79999999999999,inf,0.0,14.799999999999992,True
S82_SL4_TP15,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,1,14.79999999999999,inf,20,-32.934562491727725,0.0889061595383732,-34.592666351567495,-1.8475155828990064,False
S82_SL4_TP15,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,26,-13.651367907307243,0.6661562238266544,18,-15.826692226730454,0.5640409017311795,-22.697586321836027,-1.573796465505056,False
S82_SL4_TP15,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,48,-33.71869434828548,0.5296454606498361,18,7.05728325408157,1.331202503185902,-18.08893224342867,-0.36506191289654133,True
S82_SL4_TP15,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,71,-16.179180943131644,0.9059424919106808,18,27.370533097361772,2.219597564791187,-12.0782088,-0.1965001749912652,True
S82_SL4_TP15,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,73,14.155639084006989,1.2038737552511045,19,25.435290658622243,2.0374732301186773,-10.905740492461625,1.8168967158495921,True
S82_SL4_TP15,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,81,28.803742333365754,1.2744553864969894,20,71.10807964944024,10.186721759031608,-4.200000000000004,0.710293046715105,True
S82_SL4_TP15,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,79,120.08411502933272,1.8106240025370908,21,51.18384153666664,2.9115040493736064,-11.327770759644352,0.030414746543772242,True
S82_SL4_TP15,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,76,175.22655126295436,2.3373560947297873,19,-1.0056998266659956,1.0435049055059253,-27.19522546147114,-0.9453416149068359,False
S82_SL4_TP15,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,86,95.89276350529994,1.6083572747328179,18,41.16313140222181,3.143897651217663,-10.675415154115353,0.015126763286688216,True
S82_SL4_TP15,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,79,117.03149477069657,1.7764093032089077,19,58.852406096632514,3.4188933199976828,-8.753147104652314,-0.11245987744381553,True
S82_SL4_TP15,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,78,76.62899317005858,1.5982149649054158,21,-29.87926703928029,0.3245332260296346,-29.87926703928029,-2.6791161412018427,False
S82_SL4_TP15,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,81,269.2541039484478,2.4824984535350283,15,56.356449893220194,3.66496150340926,-12.166699069943155,1.0334632876772611,True
S82_SL5_TP8,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,0,0.0,0.0,2,2.194399999999974,1.4999999999999967,-5.200000000000027,1.2999999999999954,True
S82_SL5_TP8,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,2,2.194399999999974,1.4999999999999967,18,-26.217030862664338,0.2853521114083431,-30.440161656565266,-0.5679278492219828,False
S82_SL5_TP8,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,26,-15.965624822969282,0.6041111918286076,16,-10.036556027862831,0.6940671043858166,-13.367335085624187,-0.8695017593120522,False
S82_SL5_TP8,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,47,-23.21934754878677,0.6965844291243226,19,-12.442738444126588,0.6903631030575782,-26.272832329836117,-0.239964032370865,False
S82_SL5_TP8,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,70,-18.491495543139735,0.8596017355766822,21,20.390316779934857,1.7896778324088687,-10.129600000000016,0.37954216169227023,True
S82_SL5_TP8,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,76,-31.87937243718627,0.7476343251567208,20,41.04462233115953,2.7390418049715795,-14.854772581013675,2.5402620127023545,True
S82_SL5_TP8,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,80,-9.992865463338674,0.9680330130412539,22,59.61323130435838,4.446118620513666,-5.199999999999994,0.4434870299125595,True
S82_SL5_TP8,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,84,45.66852091104978,1.369522981352808,21,37.83171397576166,2.654707475678393,-11.771480091113206,1.1724987172909265,True
S82_SL5_TP8,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,79,205.60758293950255,2.673855800668143,19,-4.001043398005866,0.9416237603160852,-21.16816303615564,-0.8039689387402846,False
S82_SL5_TP8,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,84,-8.909208677794,0.99338109987509,18,18.161014851886236,1.8916138456407026,-12.53049618492781,0.015126763286688216,True
S82_SL5_TP8,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,77,109.1567477922157,1.8763316267372891,18,38.19829794991983,2.9872184685537007,-5.200000000000015,0.861562785910708,True
S82_SL5_TP8,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,84,76.27879796612925,1.560953220167823,24,16.543444464355893,1.3762639613707144,-14.23026000547073,-0.3706627505045077,True
S82_SL5_TP8,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,90,106.34890999577853,1.596001542515419,17,36.92607402313912,2.5141991461535067,-10.129599999999995,1.86162464985995,True
S82_SL5_TP10,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,0,0.0,0.0,2,4.090399999999983,1.8846153846153806,-5.200000000000015,2.2999999999999967,True
S82_SL5_TP10,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,2,4.090399999999983,1.8846153846153806,18,-24.84814460779723,0.3345071904705508,-30.44016165656528,-0.5679278492219828,False
S82_SL5_TP10,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,26,-12.818540784548327,0.7040995498650617,16,-8.367475434687744,0.7594667064458304,-13.367335085624177,-0.8695017593120522,False
S82_SL5_TP10,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,47,-15.827603057861218,0.8271764196079544,18,12.547843005778002,1.5403222168106954,-12.687848978532635,-0.22648156121727864,True
S82_SL5_TP10,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,69,-24.14369990296753,0.8070753318952738,19,35.9231151094771,2.5595467043162303,-10.129600000000028,0.37954216169227023,True
S82_SL5_TP10,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,76,-28.91171495877466,0.7855556898421023,21,37.24578452871394,2.189901524873331,-17.292724173266027,2.349575070821519,True
S82_SL5_TP10,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,77,-17.761524293175878,0.9055418594561704,23,48.642803106861464,3.528610728210044,-5.200000000000005,-0.10843104927380481,True
S82_SL5_TP10,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,85,80.95078961066741,1.5575455536290626,20,25.945251479405783,2.2401108235496117,-17.578811749827416,-0.08479262672811388,True
S82_SL5_TP10,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,80,255.71933713960811,2.6595252702900827,18,-0.48746114519926387,1.0485799573515369,-26.872136397175915,-0.8746552768235603,False
S82_SL5_TP10,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,81,24.356847164653406,1.22807157302648,18,24.86046562230426,2.1843054757358393,-12.53049618492781,0.015126763286688216,True
S82_SL5_TP10,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,76,76.59993247219579,1.6791011413455579,18,51.502776030197865,3.5648221318265567,-5.200000000000015,0.861562785910708,True
S82_SL5_TP10,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,77,5.948945349062962,1.1084719559957912,22,13.472768289681913,1.3442344538645934,-24.072601796464564,-0.7397225725094545,True
S82_SL5_TP10,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,80,182.0849982499579,2.1543090881636715,15,24.50860641489967,2.084094163157795,-14.888608801073389,1.0334632876772611,True
S82_SL5_TP12,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,0,0.0,0.0,1,11.800000000000011,inf,0.0,11.800000000000011,True
S82_SL5_TP12,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,1,11.800000000000011,inf,18,-23.47160089863808,0.3837564649755653,-26.268653913635365,-0.5679278492219828,False
S82_SL5_TP12,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,25,-13.40771618696981,0.6834194214920882,15,-16.545970341245674,0.43900865635176256,-16.5459703412457,-1.5190215024386775,False
S82_SL5_TP12,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,46,-22.152924360714,0.7193126561071468,18,13.606004523583092,1.5433201762615778,-15.446821548936263,-0.19651252815379144,True
S82_SL5_TP12,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,68,-1.9233957255429646,1.050799876141622,21,13.87696224336299,1.451789006850037,-17.536824267773675,-0.1930003499825304,True
S82_SL5_TP12,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,73,-1.429792674895125,1.0538793196323608,21,44.882991435353524,2.397163173979094,-17.292724173266016,2.349575070821519,True
S82_SL5_TP12,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,79,-36.775776236599256,0.754921441008302,21,63.19848685542298,4.479475698473646,-6.110512547528513,0.3496921723834758,True
S82_SL5_TP12,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,84,156.44052763360637,1.8686904177563832,20,29.34087904712699,2.236836324629724,-19.818441877884762,-0.10642079525480225,True
S82_SL5_TP12,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,77,440.84674018608575,3.464689903873289,19,-2.1940961845353213,1.0143215952064573,-26.872136397175915,-0.9453416149068359,False
S82_SL5_TP12,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,82,50.72041887310783,1.359940452504863,18,29.73274263216783,2.391109756928944,-12.53049618492781,0.015126763286688216,True
S82_SL5_TP12,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,72,74.30843468795891,1.7051382798632255,17,48.31193607425834,3.4608534724374427,-5.200000000000015,0.6618643105601454,True
S82_SL5_TP12,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,77,61.79710554457682,1.5176485730065512,22,5.306578170009746,1.1803880496178991,-28.020826503048426,-1.7137403164891762,True
S82_SL5_TP12,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,80,273.6917847767256,2.3513124739203364,15,31.437037711447058,2.352909777530115,-14.888608801073389,1.0334632876772611,True
S82_SL5_TP15,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,0,0.0,0.0,1,14.79999999999999,inf,0.0,14.799999999999992,True
S82_SL5_TP15,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,1,14.79999999999999,inf,17,-35.2731418149846,0.059833676140554515,-36.95310235267056,-2.8592455163883757,False
S82_SL5_TP15,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,25,-11.084130753704269,0.7588253403921613,15,-16.545970341245674,0.43900865635176256,-16.5459703412457,-1.5190215024386775,False
S82_SL5_TP15,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,46,-25.560809914875225,0.6573992071253196,18,22.998988419300325,1.8561579293127963,-10.808883490439092,-0.19651252815379144,True
S82_SL5_TP15,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,67,-2.3083390344746824,1.051399913232891,19,14.69835662124166,1.5491226051152782,-17.53682426777369,-0.2,True
S82_SL5_TP15,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,72,-13.899866938788886,0.9353663311844579,21,56.86196746767318,2.7080556476377367,-17.292724173266027,2.349575070821519,True
S82_SL5_TP15,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,81,-24.231518044505172,0.8980149551357326,20,66.17683449166645,7.620272569504254,-5.199999999999994,0.710293046715105,True
S82_SL5_TP15,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,79,58.31388647110592,1.456311714933711,20,36.73454122166142,2.391153510047586,-21.70812979843325,-0.10642079525480225,True
S82_SL5_TP15,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,75,230.89560742218055,2.6463097266478255,18,8.78196572580816,1.3173842481745195,-26.872136397175904,-0.8746552768235603,True
S82_SL5_TP15,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,83,65.9352309687885,1.4368055635095043,18,36.78855710099529,2.683801387024079,-12.53049618492781,0.015126763286688216,True
S82_SL5_TP15,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,73,100.37819269270526,1.76650326870876,17,71.27958714700027,5.274357622709839,-9.705619473079762,0.6618643105601454,True
S82_SL5_TP15,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,77,69.65516928134963,1.519854577588696,19,-29.940962543300596,0.32535831387174347,-29.940962543300596,-2.481368821292773,False
S82_SL5_TP15,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,80,193.04221069599402,2.0674010825303486,15,42.30429762171097,2.756133199088592,-14.888608801073389,1.0334632876772611,True
S82_SL6_TP8,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,0,0.0,0.0,2,1.1164000000000174,1.2580645161290345,-6.199999999999994,0.800000000000006,True
S82_SL6_TP8,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,2,1.1164000000000174,1.2580645161290345,16,-20.751584642002697,0.3659597706839037,-25.307780042506966,-0.3396407592841931,False
S82_SL6_TP8,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,24,-16.526983616361722,0.5790821515417668,14,-10.561979373725805,0.6573963827958812,-12.015599999999992,-0.9242767223784307,False
S82_SL6_TP8,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,46,-20.338773252746567,0.7019660208674939,18,6.536360124580587,1.3219065084868566,-11.550024163191674,-0.19651252815379144,True
S82_SL6_TP8,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,70,-25.61582166236358,0.7831665003309162,22,3.7668056145773177,1.160021142074139,-19.462339298716913,-0.11404662948881744,True
S82_SL6_TP8,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,73,-33.798204359667395,0.7283048489092373,19,27.97338803378764,2.1522614369203503,-15.831864806036588,2.349575070821519,True
S82_SL6_TP8,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,78,-13.310533553023763,0.9526915278730687,22,57.92954742983978,4.154737474529124,-6.200000000000017,0.4434870299125595,True
S82_SL6_TP8,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,84,-12.69993298286387,0.972608821293378,21,36.37779294226207,2.5319370353980175,-12.702160680869412,1.1724987172909265,True
